id,innings_id,over_number,ball_number,striker_id,non_striker_id,bowler_id,runs_off_bat,extras,extra_type,is_legal_delivery,wicket_fell,wicket_type,dismissed_player_id,fielder_name,shot_type,shot_zone,notes
1759,15,14,4,6,1,40,0,1,wide,FALSE,FALSE,,,,slog,fine_leg,"{""phase"":""middle"",""score"":""123/1"",""crr"":8.48,""rrr"":"""",""pressure"":0.273,""xRuns"":1.647,""xWicket"":0.006,""risk"":0.787,""control"":0.59}"
1760,15,14,4,6,1,40,0,0,,TRUE,FALSE,,,,pull,deep_cover,"{""phase"":""middle"",""score"":""123/1"",""crr"":8.39,""rrr"":"""",""pressure"":0.273,""xRuns"":1.647,""xWicket"":0.035,""risk"":0.787,""control"":0.609}"
1761,15,14,5,6,1,40,2,0,,TRUE,FALSE,,,,clip,straight_inside,"{""phase"":""middle"",""score"":""125/1"",""crr"":8.43,""rrr"":"""",""pressure"":0.275,""xRuns"":1.646,""xWicket"":0.035,""risk"":0.788,""control"":0.612}"
1762,15,14,6,6,1,40,4,0,,TRUE,FALSE,,,,drive,deep_cover,"{""phase"":""middle"",""score"":""129/1"",""crr"":8.6,""rrr"":"""",""pressure"":0.278,""xRuns"":1.645,""xWicket"":0.035,""risk"":0.939,""control"":0.59}"
1763,15,15,1,1,6,37,4,0,,TRUE,FALSE,,,,lofted,mid_on_inside,"{""phase"":""death"",""score"":""133/1"",""crr"":8.77,""rrr"":"""",""pressure"":0.281,""xRuns"":1.534,""xWicket"":0.045,""risk"":0.748,""control"":0.678}"
1764,15,15,2,1,6,37,4,0,,TRUE,FALSE,,,,on_drive,long_off,"{""phase"":""death"",""score"":""137/1"",""crr"":8.93,""rrr"":"""",""pressure"":0.284,""xRuns"":1.533,""xWicket"":0.045,""risk"":0.749,""control"":0.612}"
1765,15,15,3,1,6,37,0,0,,TRUE,FALSE,,,,cover_drive,long_on,"{""phase"":""death"",""score"":""137/1"",""crr"":8.84,""rrr"":"""",""pressure"":0.287,""xRuns"":1.532,""xWicket"":0.045,""risk"":0.601,""control"":0.687}"
1766,15,15,4,1,6,37,1,0,,TRUE,FALSE,,,,cover_drive,cover_inside,"{""phase"":""death"",""score"":""138/1"",""crr"":8.81,""rrr"":"""",""pressure"":0.29,""xRuns"":1.531,""xWicket"":0.045,""risk"":0.602,""control"":0.566}"
1767,15,15,5,6,1,37,1,0,,TRUE,FALSE,,,,late_cut,silly_point,"{""phase"":""death"",""score"":""139/1"",""crr"":8.78,""rrr"":"""",""pressure"":0.292,""xRuns"":1.687,""xWicket"":0.049,""risk"":0.796,""control"":0.546}"
1768,15,15,6,1,6,37,0,0,,TRUE,FALSE,,,,on_drive,mid_on_area,"{""phase"":""death"",""score"":""139/1"",""crr"":8.69,""rrr"":"""",""pressure"":0.295,""xRuns"":1.529,""xWicket"":0.046,""risk"":0.604,""control"":0.616}"
1769,15,16,1,6,1,37,2,0,,TRUE,FALSE,,,,hook,deep_extra_cover,"{""phase"":""death"",""score"":""141/1"",""crr"":8.72,""rrr"":"""",""pressure"":0.298,""xRuns"":1.684,""xWicket"":0.049,""risk"":0.798,""control"":0.68}"
1770,15,16,2,6,1,37,0,1,wide,FALSE,FALSE,,,,slog,square_leg_inside,"{""phase"":""death"",""score"":""142/1"",""crr"":8.78,""rrr"":"""",""pressure"":0.301,""xRuns"":1.683,""xWicket"":0.006,""risk"":0.8,""control"":0.675}"
1771,15,16,2,6,1,37,0,0,,TRUE,TRUE,caught,6,Ayaan Qureshi,glance,long_on,"{""phase"":""death"",""score"":""142/1"",""crr"":8.69,""rrr"":"""",""pressure"":0.301,""xRuns"":1.683,""xWicket"":0.05,""risk"":0.8,""control"":0.602}"
1772,15,16,3,13,1,37,6,0,,TRUE,FALSE,,,,paddle_sweep,point_inside,"{""phase"":""death"",""score"":""148/2"",""crr"":8.97,""rrr"":"""",""pressure"":0.33,""xRuns"":1.474,""xWicket"":0.05,""risk"":0.791,""control"":0.614}"
1773,15,16,4,13,1,37,2,0,,TRUE,FALSE,,,,clip,mid_on_inside,"{""phase"":""death"",""score"":""150/2"",""crr"":9.0,""rrr"":"""",""pressure"":0.333,""xRuns"":1.472,""xWicket"":0.051,""risk"":0.643,""control"":0.521}"
1774,15,16,5,13,1,37,4,0,,TRUE,FALSE,,,,late_cut,deep_extra_cover,"{""phase"":""death"",""score"":""154/2"",""crr"":9.15,""rrr"":"""",""pressure"":0.335,""xRuns"":1.472,""xWicket"":0.051,""risk"":0.794,""control"":0.517}"
1775,15,16,6,13,1,37,0,0,,TRUE,FALSE,,,,lofted,cover_inside,"{""phase"":""death"",""score"":""154/2"",""crr"":9.06,""rrr"":"""",""pressure"":0.338,""xRuns"":1.47,""xWicket"":0.051,""risk"":0.645,""control"":0.514}"
1776,15,17,1,1,13,38,0,0,,TRUE,TRUE,hit_wicket,1,,square_cut,long_off,"{""phase"":""death"",""score"":""154/2"",""crr"":8.97,""rrr"":"""",""pressure"":0.341,""xRuns"":1.338,""xWicket"":0.064,""risk"":0.625,""control"":0.619}"
1777,15,17,2,2,13,38,0,0,,TRUE,FALSE,,,,flick,cover_inside,"{""phase"":""death"",""score"":""154/3"",""crr"":8.88,""rrr"":"""",""pressure"":0.37,""xRuns"":1.172,""xWicket"":0.073,""risk"":0.624,""control"":0.394}"
1778,15,17,3,2,13,38,0,0,,TRUE,FALSE,,,,straight_drive,mid_on_inside,"{""phase"":""death"",""score"":""154/3"",""crr"":8.8,""rrr"":"""",""pressure"":0.373,""xRuns"":1.171,""xWicket"":0.073,""risk"":0.625,""control"":0.449}"
1779,15,17,4,2,13,38,0,0,,TRUE,FALSE,,,,lofted_drive,point_inside,"{""phase"":""death"",""score"":""154/3"",""crr"":8.72,""rrr"":"""",""pressure"":0.376,""xRuns"":1.169,""xWicket"":0.073,""risk"":0.626,""control"":0.378}"
1780,15,17,5,2,13,38,1,0,,TRUE,FALSE,,,,glance,point_inside,"{""phase"":""death"",""score"":""155/3"",""crr"":8.69,""rrr"":"""",""pressure"":0.378,""xRuns"":1.169,""xWicket"":0.073,""risk"":0.627,""control"":0.408}"
1781,15,17,6,13,2,38,1,0,,TRUE,FALSE,,,,pull,deep_cover,"{""phase"":""death"",""score"":""156/3"",""crr"":8.67,""rrr"":"""",""pressure"":0.381,""xRuns"":1.281,""xWicket"":0.069,""risk"":0.664,""control"":0.535}"
1782,15,18,1,13,2,39,2,0,,TRUE,FALSE,,,,upper_cut,long_on,"{""phase"":""death"",""score"":""158/3"",""crr"":8.7,""rrr"":"""",""pressure"":0.384,""xRuns"":1.47,""xWicket"":0.051,""risk"":0.666,""control"":0.556}"
1783,15,18,2,13,2,39,6,0,,TRUE,FALSE,,,,hook,deep_cover,"{""phase"":""death"",""score"":""164/3"",""crr"":8.95,""rrr"":"""",""pressure"":0.387,""xRuns"":1.469,""xWicket"":0.051,""risk"":0.817,""control"":0.522}"
1784,15,18,3,13,2,39,0,0,,TRUE,FALSE,,,,glance,straight_inside,"{""phase"":""death"",""score"":""164/3"",""crr"":8.86,""rrr"":"""",""pressure"":0.39,""xRuns"":1.468,""xWicket"":0.051,""risk"":0.668,""control"":0.623}"
1785,15,18,4,13,2,39,1,0,,TRUE,FALSE,,,,cut,square_leg_inside,"{""phase"":""death"",""score"":""165/3"",""crr"":8.84,""rrr"":"""",""pressure"":0.393,""xRuns"":1.466,""xWicket"":0.052,""risk"":0.67,""control"":0.626}"
1786,15,18,5,2,13,39,6,0,,TRUE,FALSE,,,,upper_cut,deep_cover,"{""phase"":""death"",""score"":""171/3"",""crr"":9.08,""rrr"":"""",""pressure"":0.395,""xRuns"":1.352,""xWicket"":0.056,""risk"":0.785,""control"":0.472}"
1787,15,18,6,2,13,39,4,0,,TRUE,FALSE,,,,defence,third_point,"{""phase"":""death"",""score"":""175/3"",""crr"":9.21,""rrr"":"""",""pressure"":0.398,""xRuns"":1.351,""xWicket"":0.056,""risk"":0.786,""control"":0.533}"
1788,15,19,1,13,2,39,1,0,,TRUE,TRUE,caught,13,Parth Dubey,straight_drive,long_off,"{""phase"":""death"",""score"":""176/3"",""crr"":9.18,""rrr"":"""",""pressure"":0.401,""xRuns"":1.463,""xWicket"":0.052,""risk"":0.673,""control"":0.636}"
1789,15,19,2,2,12,39,2,0,,TRUE,FALSE,,,,cover_drive,straight_inside,"{""phase"":""death"",""score"":""178/4"",""crr"":9.21,""rrr"":"""",""pressure"":0.43,""xRuns"":1.337,""xWicket"":0.058,""risk"":0.651,""control"":0.573}"
1790,15,19,3,2,12,39,0,1,bye,TRUE,FALSE,,,,paddle_sweep,point_inside,"{""phase"":""death"",""score"":""179/4"",""crr"":9.18,""rrr"":"""",""pressure"":0.433,""xRuns"":1.336,""xWicket"":0.058,""risk"":0.652,""control"":0.472}"
1791,15,19,4,12,2,39,0,0,,TRUE,FALSE,,,,paddle_sweep,silly_point,"{""phase"":""death"",""score"":""179/4"",""crr"":9.1,""rrr"":"""",""pressure"":0.435,""xRuns"":1.282,""xWicket"":0.064,""risk"":0.646,""control"":0.491}"
1792,15,19,5,12,2,39,1,0,,TRUE,FALSE,,,,defence,mid_on_area,"{""phase"":""death"",""score"":""180/4"",""crr"":9.08,""rrr"":"""",""pressure"":0.438,""xRuns"":1.281,""xWicket"":0.064,""risk"":0.647,""control"":0.384}"
1793,15,19,6,2,12,39,0,0,,TRUE,FALSE,,,,cover_drive,fine_leg_inside,"{""phase"":""death"",""score"":""180/4"",""crr"":9.0,""rrr"":"""",""pressure"":0.441,""xRuns"":1.333,""xWicket"":0.058,""risk"":0.656,""control"":0.472}"
1794,16,0,1,36,31,7,1,0,,TRUE,FALSE,,,,slog,short_leg,"{""phase"":""powerplay"",""score"":""1/0"",""crr"":6.0,""rrr"":9.08,""pressure"":0.259,""xRuns"":1.225,""xWicket"":0.04,""risk"":0.495,""control"":0.442}"
1795,16,0,2,31,36,7,2,0,,TRUE,FALSE,,,,glance,deep_extra_cover,"{""phase"":""powerplay"",""score"":""3/0"",""crr"":9.0,""rrr"":9.05,""pressure"":0.262,""xRuns"":1.388,""xWicket"":0.048,""risk"":0.711,""control"":0.551}"
1796,16,0,3,31,36,7,0,1,leg_bye,TRUE,FALSE,,,,straight_drive,long_off,"{""phase"":""powerplay"",""score"":""4/0"",""crr"":8.0,""rrr"":9.08,""pressure"":0.264,""xRuns"":1.387,""xWicket"":0.049,""risk"":0.712,""control"":0.532}"
1797,16,0,4,36,31,7,1,0,,TRUE,FALSE,,,,late_cut,silly_mid_on,"{""phase"":""powerplay"",""score"":""5/0"",""crr"":7.5,""rrr"":9.1,""pressure"":0.268,""xRuns"":1.221,""xWicket"":0.041,""risk"":0.499,""control"":0.543}"
1798,16,0,5,31,36,7,0,0,,TRUE,FALSE,,,,reverse_sweep,silly_mid_on,"{""phase"":""powerplay"",""score"":""5/0"",""crr"":6.0,""rrr"":9.18,""pressure"":0.271,""xRuns"":1.384,""xWicket"":0.049,""risk"":0.715,""control"":0.532}"
1799,16,0,6,31,36,7,4,0,,TRUE,FALSE,,,,sweep,long_on,"{""phase"":""powerplay"",""score"":""9/0"",""crr"":9.0,""rrr"":9.05,""pressure"":0.276,""xRuns"":1.382,""xWicket"":0.049,""risk"":0.867,""control"":0.409}"
1800,16,1,1,36,31,9,0,0,,TRUE,FALSE,,,,clip,cover_point_inside,"{""phase"":""powerplay"",""score"":""9/0"",""crr"":7.71,""rrr"":9.13,""pressure"":0.276,""xRuns"":1.256,""xWicket"":0.037,""risk"":0.503,""control"":0.533}"
1801,16,1,2,36,31,9,1,0,,TRUE,FALSE,,,,paddle_sweep,long_off,"{""phase"":""powerplay"",""score"":""10/0"",""crr"":7.5,""rrr"":9.16,""pressure"":0.281,""xRuns"":1.254,""xWicket"":0.038,""risk"":0.505,""control"":0.548}"
1802,16,1,3,31,36,9,0,0,,TRUE,FALSE,,,,lofted,square_leg_inside,"{""phase"":""powerplay"",""score"":""10/0"",""crr"":6.67,""rrr"":9.24,""pressure"":0.284,""xRuns"":1.416,""xWicket"":0.046,""risk"":0.721,""control"":0.5}"
1803,16,1,4,31,36,9,4,0,,TRUE,FALSE,,,,clip,mid_on_area,"{""phase"":""powerplay"",""score"":""14/0"",""crr"":8.4,""rrr"":9.11,""pressure"":0.29,""xRuns"":1.414,""xWicket"":0.046,""risk"":0.873,""control"":0.451}"
1804,16,1,5,31,36,9,1,0,,TRUE,FALSE,,,,cut,square_leg_inside,"{""phase"":""powerplay"",""score"":""15/0"",""crr"":8.18,""rrr"":9.14,""pressure"":0.289,""xRuns"":1.414,""xWicket"":0.046,""risk"":0.723,""control"":0.554}"
1805,16,1,6,36,31,9,3,0,,TRUE,FALSE,,,,sweep,mid_off,"{""phase"":""powerplay"",""score"":""18/0"",""crr"":9.0,""rrr"":9.06,""pressure"":0.292,""xRuns"":1.249,""xWicket"":0.038,""risk"":0.51,""control"":0.515}"
1806,16,2,1,36,31,14,0,0,,TRUE,FALSE,,,,hook,straight_inside,"{""phase"":""powerplay"",""score"":""18/0"",""crr"":8.31,""rrr"":9.14,""pressure"":0.293,""xRuns"":1.249,""xWicket"":0.038,""risk"":0.51,""control"":0.434}"
1807,16,2,2,36,31,14,1,0,,TRUE,FALSE,,,,pull,silly_point,"{""phase"":""powerplay"",""score"":""19/0"",""crr"":8.14,""rrr"":9.17,""pressure"":0.298,""xRuns"":1.247,""xWicket"":0.038,""risk"":0.513,""control"":0.52}"
1808,16,2,3,31,36,14,4,0,,TRUE,FALSE,,,,defence,long_on,"{""phase"":""powerplay"",""score"":""23/0"",""crr"":9.2,""rrr"":9.03,""pressure"":0.302,""xRuns"":1.409,""xWicket"":0.047,""risk"":0.879,""control"":0.438}"
1809,16,2,4,31,36,14,4,0,,TRUE,FALSE,,,,reverse_sweep,deep_cover,"{""phase"":""powerplay"",""score"":""27/0"",""crr"":10.12,""rrr"":8.88,""pressure"":0.3,""xRuns"":1.41,""xWicket"":0.047,""risk"":0.878,""control"":0.436}"
1810,16,2,5,31,36,14,6,0,,TRUE,FALSE,,,,paddle_sweep,long_off,"{""phase"":""powerplay"",""score"":""33/0"",""crr"":11.65,""rrr"":8.62,""pressure"":0.299,""xRuns"":1.41,""xWicket"":0.047,""risk"":0.877,""control"":0.565}"
1811,16,2,6,31,36,14,1,0,,TRUE,FALSE,,,,lofted,long_on,"{""phase"":""powerplay"",""score"":""34/0"",""crr"":11.33,""rrr"":8.65,""pressure"":0.294,""xRuns"":1.412,""xWicket"":0.046,""risk"":0.725,""control"":0.528}"
1812,16,3,1,31,36,8,0,0,,TRUE,FALSE,,,,lofted_drive,long_on,"{""phase"":""powerplay"",""score"":""34/0"",""crr"":10.74,""rrr"":8.73,""pressure"":0.298,""xRuns"":1.468,""xWicket"":0.041,""risk"":0.727,""control"":0.565}"
1813,16,3,2,31,36,8,2,0,,TRUE,FALSE,,,,defence,silly_mid_wicket,"{""phase"":""powerplay"",""score"":""36/0"",""crr"":10.8,""rrr"":8.7,""pressure"":0.303,""xRuns"":1.466,""xWicket"":0.041,""risk"":0.729,""control"":0.54}"
1814,16,3,3,31,36,8,2,0,,TRUE,TRUE,caught,31,Samar Chawla,lofted_drive,third_point,"{""phase"":""powerplay"",""score"":""38/0"",""crr"":10.86,""rrr"":8.67,""pressure"":0.305,""xRuns"":1.465,""xWicket"":0.041,""risk"":0.73,""control"":0.451}"
1815,16,3,4,41,36,8,1,0,,TRUE,FALSE,,,,sweep,short_leg,"{""phase"":""powerplay"",""score"":""39/1"",""crr"":10.64,""rrr"":8.69,""pressure"":0.333,""xRuns"":1.31,""xWicket"":0.041,""risk"":0.593,""control"":0.438}"
1816,16,3,5,36,41,8,0,0,,TRUE,FALSE,,,,late_cut,long_off,"{""phase"":""powerplay"",""score"":""39/1"",""crr"":10.17,""rrr"":8.78,""pressure"":0.337,""xRuns"":1.287,""xWicket"":0.035,""risk"":0.53,""control"":0.482}"
1817,16,3,6,36,41,8,1,0,,TRUE,FALSE,,,,ramp,short_leg,"{""phase"":""powerplay"",""score"":""40/1"",""crr"":10.0,""rrr"":8.81,""pressure"":0.342,""xRuns"":1.285,""xWicket"":0.035,""risk"":0.532,""control"":0.57}"
1818,16,4,1,36,41,10,1,0,,TRUE,FALSE,,,,on_drive,silly_mid_on,"{""phase"":""powerplay"",""score"":""41/1"",""crr"":9.84,""rrr"":8.84,""pressure"":0.346,""xRuns"":1.293,""xWicket"":0.034,""risk"":0.534,""control"":0.578}"
1819,16,4,2,41,36,10,0,0,,TRUE,FALSE,,,,defence,fine_leg,"{""phase"":""powerplay"",""score"":""41/1"",""crr"":9.46,""rrr"":8.94,""pressure"":0.349,""xRuns"":1.313,""xWicket"":0.041,""risk"":0.6,""control"":0.534}"
1820,16,4,3,41,36,10,0,2,leg_bye,TRUE,FALSE,,,,sweep,deep_square_leg,"{""phase"":""powerplay"",""score"":""43/1"",""crr"":9.56,""rrr"":8.9,""pressure"":0.355,""xRuns"":1.31,""xWicket"":0.041,""risk"":0.603,""control"":0.432}"
1821,16,4,4,41,36,10,1,0,,TRUE,FALSE,,,,flick,silly_mid_wicket,"{""phase"":""powerplay"",""score"":""44/1"",""crr"":9.43,""rrr"":8.93,""pressure"":0.357,""xRuns"":1.309,""xWicket"":0.041,""risk"":0.604,""control"":0.479}"
1822,16,4,5,36,41,10,0,0,,TRUE,FALSE,,,,pull,straight_inside,"{""phase"":""powerplay"",""score"":""44/1"",""crr"":9.1,""rrr"":9.03,""pressure"":0.36,""xRuns"":1.287,""xWicket"":0.035,""risk"":0.541,""control"":0.593}"
1823,16,4,6,36,41,10,1,0,,TRUE,FALSE,,,,reverse_sweep,mid_off,"{""phase"":""powerplay"",""score"":""45/1"",""crr"":9.0,""rrr"":9.07,""pressure"":0.366,""xRuns"":1.285,""xWicket"":0.035,""risk"":0.543,""control"":0.551}"
1824,16,5,1,36,41,12,0,0,,TRUE,FALSE,,,,drive,cover_inside,"{""phase"":""powerplay"",""score"":""45/1"",""crr"":8.71,""rrr"":9.17,""pressure"":0.37,""xRuns"":1.512,""xWicket"":0.014,""risk"":0.545,""control"":0.621}"
1825,16,5,2,36,41,12,4,0,,TRUE,FALSE,,,,lofted_drive,long_on,"{""phase"":""powerplay"",""score"":""49/1"",""crr"":9.19,""rrr"":9.0,""pressure"":0.376,""xRuns"":1.509,""xWicket"":0.014,""risk"":0.698,""control"":0.599}"
1826,16,5,3,36,41,12,1,0,,TRUE,FALSE,,,,square_cut,mid_off,"{""phase"":""powerplay"",""score"":""50/1"",""crr"":9.09,""rrr"":9.03,""pressure"":0.374,""xRuns"":1.51,""xWicket"":0.014,""risk"":0.547,""control"":0.619}"
1827,16,5,4,41,36,12,0,0,,TRUE,FALSE,,,,sweep,mid_on_inside,"{""phase"":""powerplay"",""score"":""50/1"",""crr"":8.82,""rrr"":9.14,""pressure"":0.377,""xRuns"":1.53,""xWicket"":0.021,""risk"":0.613,""control"":0.583}"
1828,16,5,5,41,36,12,0,0,,TRUE,FALSE,,,,sweep,short_leg,"{""phase"":""powerplay"",""score"":""50/1"",""crr"":8.57,""rrr"":9.25,""pressure"":0.383,""xRuns"":1.527,""xWicket"":0.021,""risk"":0.615,""control"":0.64}"
1829,16,5,6,41,36,12,1,0,,TRUE,FALSE,,,,paddle_sweep,point_inside,"{""phase"":""powerplay"",""score"":""51/1"",""crr"":8.5,""rrr"":9.29,""pressure"":0.389,""xRuns"":1.525,""xWicket"":0.021,""risk"":0.618,""control"":0.624}"
1830,16,6,1,41,36,7,1,0,,TRUE,FALSE,,,,straight_drive,fine_leg_inside,"{""phase"":""middle"",""score"":""52/1"",""crr"":8.43,""rrr"":9.33,""pressure"":0.393,""xRuns"":1.19,""xWicket"":0.053,""risk"":0.62,""control"":0.54}"
1831,16,6,2,36,41,7,0,0,,TRUE,FALSE,,,,on_drive,mid_on_inside,"{""phase"":""middle"",""score"":""52/1"",""crr"":8.21,""rrr"":9.44,""pressure"":0.397,""xRuns"":1.167,""xWicket"":0.047,""risk"":0.557,""control"":0.498}"
1832,16,6,3,36,41,7,0,1,wide,FALSE,FALSE,,,,reverse_sweep,long_off,"{""phase"":""middle"",""score"":""53/1"",""crr"":8.37,""rrr"":9.37,""pressure"":0.403,""xRuns"":1.164,""xWicket"":0.006,""risk"":0.56,""control"":0.486}"
1833,16,6,3,36,41,7,0,2,leg_bye,TRUE,FALSE,,,,straight_drive,deep_cover,"{""phase"":""middle"",""score"":""55/1"",""crr"":8.46,""rrr"":9.33,""pressure"":0.401,""xRuns"":1.165,""xWicket"":0.047,""risk"":0.559,""control"":0.434}"
1834,16,6,4,36,41,7,1,0,,TRUE,TRUE,caught,36,Krish Vyas,sweep,mid_on_inside,"{""phase"":""middle"",""score"":""56/1"",""crr"":8.4,""rrr"":9.38,""pressure"":0.403,""xRuns"":1.164,""xWicket"":0.047,""risk"":0.56,""control"":0.547}"
1835,16,6,5,41,32,7,1,0,,TRUE,FALSE,,,,upper_cut,deep_extra_cover,"{""phase"":""middle"",""score"":""57/2"",""crr"":8.34,""rrr"":9.42,""pressure"":0.433,""xRuns"":1.173,""xWicket"":0.055,""risk"":0.638,""control"":0.391}"
1836,16,6,6,32,41,7,0,1,wide,FALSE,FALSE,,,,cover_drive,mid_off,"{""phase"":""middle"",""score"":""58/2"",""crr"":8.49,""rrr"":9.34,""pressure"":0.437,""xRuns"":1.31,""xWicket"":0.006,""risk"":0.825,""control"":0.491}"
1837,16,6,6,32,41,7,2,0,,TRUE,FALSE,,,,straight_drive,straight_inside,"{""phase"":""middle"",""score"":""60/2"",""crr"":8.57,""rrr"":9.31,""pressure"":0.435,""xRuns"":1.311,""xWicket"":0.062,""risk"":0.824,""control"":0.427}"
1838,16,7,1,41,32,9,1,0,,TRUE,FALSE,,,,sweep,silly_mid_wicket,"{""phase"":""middle"",""score"":""61/2"",""crr"":8.51,""rrr"":9.35,""pressure"":0.437,""xRuns"":1.209,""xWicket"":0.051,""risk"":0.64,""control"":0.509}"
1839,16,7,2,32,41,9,4,0,,TRUE,FALSE,,,,drive,silly_mid_on,"{""phase"":""middle"",""score"":""65/2"",""crr"":8.86,""rrr"":9.16,""pressure"":0.441,""xRuns"":1.346,""xWicket"":0.058,""risk"":0.977,""control"":0.415}"
1840,16,7,3,32,41,9,1,0,,TRUE,FALSE,,,,late_cut,square_leg_inside,"{""phase"":""middle"",""score"":""66/2"",""crr"":8.8,""rrr"":9.2,""pressure"":0.438,""xRuns"":1.348,""xWicket"":0.058,""risk"":0.826,""control"":0.396}"
1841,16,7,4,41,32,9,2,0,,TRUE,FALSE,,,,scoop,short_leg,"{""phase"":""middle"",""score"":""68/2"",""crr"":8.87,""rrr"":9.16,""pressure"":0.442,""xRuns"":1.207,""xWicket"":0.052,""risk"":0.642,""control"":0.482}"
1842,16,7,5,41,32,9,1,0,,TRUE,FALSE,,,,glance,square_leg_inside,"{""phase"":""middle"",""score"":""69/2"",""crr"":8.81,""rrr"":9.21,""pressure"":0.444,""xRuns"":1.206,""xWicket"":0.052,""risk"":0.643,""control"":0.45}"
1843,16,7,6,32,41,9,4,0,,TRUE,FALSE,,,,scoop,point_inside,"{""phase"":""middle"",""score"":""73/2"",""crr"":9.12,""rrr"":9.0,""pressure"":0.448,""xRuns"":1.343,""xWicket"":0.059,""risk"":0.98,""control"":0.464}"
1844,16,8,1,41,32,14,0,0,,TRUE,FALSE,,,,lofted_drive,mid_on_area,"{""phase"":""middle"",""score"":""73/2"",""crr"":8.94,""rrr"":9.13,""pressure"":0.445,""xRuns"":1.206,""xWicket"":0.052,""risk"":0.643,""control"":0.428}"
1845,16,8,2,41,32,14,0,0,,TRUE,FALSE,,,,upper_cut,silly_point,"{""phase"":""middle"",""score"":""73/2"",""crr"":8.76,""rrr"":9.26,""pressure"":0.452,""xRuns"":1.203,""xWicket"":0.052,""risk"":0.646,""control"":0.409}"
1846,16,8,3,41,32,14,2,0,,TRUE,FALSE,,,,lofted,square_leg_inside,"{""phase"":""middle"",""score"":""75/2"",""crr"":8.82,""rrr"":9.22,""pressure"":0.458,""xRuns"":1.2,""xWicket"":0.052,""risk"":0.649,""control"":0.52}"
1847,16,8,4,41,32,14,1,0,,TRUE,FALSE,,,,cover_drive,square_leg_inside,"{""phase"":""middle"",""score"":""76/2"",""crr"":8.77,""rrr"":9.26,""pressure"":0.46,""xRuns"":1.199,""xWicket"":0.052,""risk"":0.65,""control"":0.416}"
1848,16,8,5,32,41,14,0,1,bye,TRUE,FALSE,,,,slog,short_leg,"{""phase"":""middle"",""score"":""77/2"",""crr"":8.72,""rrr"":9.31,""pressure"":0.464,""xRuns"":1.337,""xWicket"":0.06,""risk"":0.837,""control"":0.404}"
1849,16,8,6,41,32,14,0,0,,TRUE,FALSE,,,,slog,mid_off,"{""phase"":""middle"",""score"":""77/2"",""crr"":8.56,""rrr"":9.45,""pressure"":0.468,""xRuns"":1.196,""xWicket"":0.053,""risk"":0.653,""control"":0.417}"
1850,16,9,1,32,41,8,1,0,,TRUE,FALSE,,,,upper_cut,cover_inside,"{""phase"":""middle"",""score"":""78/2"",""crr"":8.51,""rrr"":9.51,""pressure"":0.475,""xRuns"":1.389,""xWicket"":0.055,""risk"":0.842,""control"":0.56}"
1851,16,9,2,41,32,8,0,1,wide,FALSE,FALSE,,,,reverse_sweep,silly_mid_on,"{""phase"":""middle"",""score"":""79/2"",""crr"":8.62,""rrr"":9.42,""pressure"":0.48,""xRuns"":1.248,""xWicket"":0.006,""risk"":0.659,""control"":0.561}"
1852,16,9,2,41,32,8,0,0,,TRUE,FALSE,,,,defence,fine_leg,"{""phase"":""middle"",""score"":""79/2"",""crr"":8.46,""rrr"":9.56,""pressure"":0.477,""xRuns"":1.249,""xWicket"":0.048,""risk"":0.658,""control"":0.501}"
1853,16,9,3,41,32,8,0,0,,TRUE,FALSE,,,,hook,point_inside,"{""phase"":""middle"",""score"":""79/2"",""crr"":8.32,""rrr"":9.71,""pressure"":0.484,""xRuns"":1.247,""xWicket"":0.048,""risk"":0.661,""control"":0.469}"
1854,16,9,4,41,32,8,0,0,,TRUE,FALSE,,,,defence,long_off,"{""phase"":""middle"",""score"":""79/2"",""crr"":8.17,""rrr"":9.87,""pressure"":0.491,""xRuns"":1.244,""xWicket"":0.048,""risk"":0.664,""control"":0.433}"
1855,16,9,5,41,32,8,0,0,,TRUE,FALSE,,,,scoop,mid_off,"{""phase"":""middle"",""score"":""79/2"",""crr"":8.03,""rrr"":10.03,""pressure"":0.498,""xRuns"":1.241,""xWicket"":0.049,""risk"":0.667,""control"":0.476}"
1856,16,9,6,41,32,8,0,0,,TRUE,FALSE,,,,lofted_drive,fine_leg_inside,"{""phase"":""middle"",""score"":""79/2"",""crr"":7.9,""rrr"":10.2,""pressure"":0.506,""xRuns"":1.237,""xWicket"":0.049,""risk"":0.671,""control"":0.501}"
1857,16,10,1,32,41,10,2,0,,TRUE,FALSE,,,,upper_cut,short_leg,"{""phase"":""middle"",""score"":""81/2"",""crr"":7.97,""rrr"":10.17,""pressure"":0.513,""xRuns"":1.383,""xWicket"":0.055,""risk"":0.859,""control"":0.513}"
1858,16,10,2,32,41,10,2,0,,TRUE,FALSE,,,,upper_cut,long_on,"{""phase"":""middle"",""score"":""83/2"",""crr"":8.03,""rrr"":10.14,""pressure"":0.515,""xRuns"":1.382,""xWicket"":0.055,""risk"":0.86,""control"":0.526}"
1859,16,10,3,32,41,10,1,0,,TRUE,FALSE,,,,flick,silly_mid_wicket,"{""phase"":""middle"",""score"":""84/2"",""crr"":8.0,""rrr"":10.21,""pressure"":0.517,""xRuns"":1.381,""xWicket"":0.056,""risk"":0.861,""control"":0.494}"
